id,title,description,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,unitName,quantity,valueAmount,currencyCode,valuationDate,contractNumber,contractDateSigned,contractUrl,contractStatus,contractPurpose,contractRentalRate,contractCustodianName,contractCustodianId,contractUserName,contractUserId,contractPeriodStartDate,contractPeriodEndDate,contractPeriodMaxExtentDate,contractSchedule,contractValuePeriod,contractValueAmount,contractValueDescription,validityDate
75374-52809,"нежитлові приміщення в жит. будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ГЕТЬМАНА ПАВЛА ПОЛУБОТКА (ПОПУДРЕНКА)","46/2",null,null,кв. м.,65.5,1 295 000.00,UAH,2020-06-30,"291/1",2017-10-11,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ДНІПРОВСЬКА ПЕРСПЕКТИВА""","37935538",2017-10-11,2027-10-10,null,null,Місяць,2 084.20,null,2025-04-17
75375-53807,"окремо розташ.буд.","ІНШЕ",UA80000000000093317,"02192",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ДАРНИЦЬКИЙ БУЛЬВАР","23",null,null,кв. м.,37.6,800 000.00,UAH,2020-10-31,"296/1",2017-11-22,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","КОНОВАЛЬЧУК ВОЛОДИМИР ВІКТОРОВИЧ","3052220676",2017-11-22,2022-11-21,null,null,Місяць,3 560.28,null,2025-04-17
75376-53790,"окремо розташ.буд.","ІНШЕ",UA80000000000093317,"02175",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ЕНТУЗІАСТІВ","43/1",null,null,кв. м.,18.5,356 000.00,UAH,2020-10-31,"297/1",2017-11-22,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","КОНОВАЛЬЧУК ВОЛОДИМИР ВІКТОРОВИЧ","3052220676",2017-11-22,2022-11-21,null,null,Місяць,890.00,null,2025-04-17
75382-53923,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02090",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ХАРКІВСЬКЕ ШОСЕ","7",null,null,кв. м.,88.15,1 468 000.00,UAH,2020-08-31,"300/1",2017-11-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","КОВАЛЬ СЕРГІЙ МИКОЛАЙОВИЧ","2978611959",2017-11-30,2025-11-28,null,null,Місяць,0.00,null,2025-04-17
75384-54091,null,"АДМІНІСТРАТИВНЕ",UA80000000000093317,"02098",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ШУМСЬКОГО ЮРІЯ","6-Б",null,null,кв. м.,49.6,955 000.00,UAH,2020-10-31,"298/1",2017-11-22,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","КОНОВАЛЬЧУК ВОЛОДИМИР ВІКТОРОВИЧ","3052220676",2017-11-22,2022-11-21,null,null,Місяць,0.00,null,2025-04-17
79612-53202,"нежитлові приміщення в житловому будинку","ІНШЕ",UA80000000000093317,"02152",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ТИЧИНИ ПАВЛА ПРОСП.","13",null,null,кв. м.,42.0,742 000.00,UAH,2019-09-30,"505/1",2019-12-18,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","+ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ФЕДІНСЬКА СВІТЛАНА МИКОЛАЇВНА","2726611103",2019-12-18,2022-12-16,null,null,Місяць,1 855.00,null,2025-04-17
79613-52915,"сміттєзбірник","ІНШЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","КАУНАСЬКА","12/2",null,null,кв. м.,12.4,150 790.00,UAH,2019-05-31,"520/1",2019-12-23,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","+ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАЛИШЕВА ІНЕССА ВІКТОРІВНА","2329302686",2019-12-23,2022-12-21,null,null,Місяць,1 000.00,null,2025-04-17
76006-53011,"нежитлові приміщення в житловому будинку","ІНШЕ",UA80000000000093317,"02090",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","АЗЕРБАЙДЖАНСЬКА","8-Б",null,null,кв. м.,133.3,2 314 827.00,UAH,2020-11-30,"307/1",2018-01-19,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ВІЛЬНЕ ПОКОЛІННЯ""","36634035",2018-01-19,2024-01-17,null,null,Місяць,0.00,null,2025-04-17
76009-52962,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","СОБОРНОСТІ ПРОСПЕКТ (ВОЗЗ'ЄДНАННЯ ПРОСП.)","1",null,null,кв. м.,90.0,1 391 300.00,UAH,2020-09-30,"314/1-1",2018-02-05,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВЕРТАН 2017""","41118938",2018-02-05,2024-02-03,null,null,Місяць,12.00,null,2025-04-22
76013-53890,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ДНІПРОВСЬКА НАБЕРЕЖНА","3",null,null,кв. м.,37.5,601 000.00,UAH,2017-10-31,"327/1",2018-03-16,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","САПУН ВІТАЛІЙ МИХАЙЛОВИЧ","2918411614",2018-03-16,2028-03-14,null,null,Місяць,2 504.17,null,2025-04-18
76017-53865,"окремо розташ.буд.","ІНШЕ",UA80000000000093317,"02098",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","РАЙДУЖНА","25",null,null,кв. м.,178.3,2 909 900.00,UAH,2017-09-30,"324/1",2018-02-28,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НАУМОВ ОЛЕКСАНДР ВАСИЛЬОВИЧ","2127606437",2018-02-28,2028-02-26,null,null,Місяць,7 274.75,null,2025-04-17
83809-53126,"нежитлові приміщення вбудовані в житловий будинок","ЖИЛИЙ БУДИНОК",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","АЛМАТИНСЬКА (АЛМА-АТИНСЬКА)","97/1",null,null,кв. м.,28.3,81 945.73,UAH,2023-06-30,"712/1",2023-10-16,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФІРМОВА МЕРЕЖА ""КИЇВХЛІБ""","40758305",2023-10-16,2028-10-16,null,null,Місяць,2 500.00,null,2025-04-17
83810-53126,"нежитлові приміщення вбудовані в житловий будинок","ЖИЛИЙ БУДИНОК",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","АЛМАТИНСЬКА (АЛМА-АТИНСЬКА)","7-А",null,null,кв. м.,90.37,25 895.39,UAH,2023-07-27,"713/1",2023-10-17,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕЛЕВЕЙТОР СЕРВІС""","38526925",2023-10-17,2028-10-17,null,null,Місяць,268.95,null,2025-04-12
83825-53755,"окремо розташ.буд.","ІНШЕ",UA80000000000093317,"02216",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","КИБАЛЬЧИЧА МИКОЛИ","13-А",null,null,кв. м.,65.5,1 334 000.00,UAH,2022-11-30,"675/1",2023-05-04,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ФІЗИЧНА ОСОБА -ПІДПРИЄМЕЦЬ КАЛАЙДА ДЕНИС СЕРГІЙОВИЧ","2901100755",2023-05-04,2028-05-04,null,null,Місяць,14 900.00,null,2025-04-14
78311-54061,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02206",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","КОСМІЧНА","5",null,null,кв. м.,60.6,1 090 000.00,UAH,2019-03-31,"470/1",2019-09-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД""ДНІПРОВЕЦЬ.УСПІХ І РОЗВИТОК""","42004458",2019-09-30,2029-09-29,null,null,Місяць,908.33,null,2025-04-17
67299-54010,"нежитлові приміщення в житловому будинку","ІНШЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ЛЕОНІДА КАДЕНЮКА ПРОСПЕКТ (ГАГАРІНА ЮРІЯ )","2/35 ЛІТ.А",null,null,кв. м.,164.5,2 187 582.00,UAH,2020-11-30,"63",2007-11-01,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФОРА""","32294897",2007-11-01,2026-03-30,null,null,Місяць,21 875.82,null,2025-04-18
67305-52809,"нежитлові приміщення в жит. будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ГЕТЬМАНА ПАВЛА ПОЛУБОТКА (ПОПУДРЕНКА)","46/2",null,null,кв. м.,49.9,1 070 000.00,UAH,2017-06-30,"311",2006-04-19,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ПРИВАТНЕ ПІДПРИЄМСТВО ПРИВАТНА ФІРМА ""П.К.П.""","25587414",2006-04-19,2022-04-19,null,null,Місяць,4 458.33,null,2025-07-03
67324-54007,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02094",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ЛЕОНІДА КАДЕНЮКА ПРОСПЕКТ (ГАГАРІНА ЮРІЯ )","19/30",null,null,кв. м.,436.0,7 742 000.00,UAH,2020-12-31,"1041",2009-05-12,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ВІДДІЛ КУЛЬТУРИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397258",2009-05-12,2024-04-14,null,null,Місяць,0.08,null,2025-04-12
67326-53994,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02105",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ЛЕОНІДА КАДЕНЮКА ПРОСПЕКТ (ГАГАРІНА ЮРІЯ )","3",null,null,кв. м.,98.5,72 365.00,UAH,null,"2027",2010-10-29,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ДНІПРОВСЬКЕ РАЙОННЕ У М.КИЄВІ ГРОМАДСЬКЕ ФОРМУВАННЯ З ОХОРОНИ ГРОМАДСЬКОГО ПОРЯДКУ І ДЕРЖАВНОГО КОРДОНУ","35726892",2010-10-29,2022-10-28,null,null,Місяць,1.00,null,2025-04-17
67330-53985,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02105",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","ЛЕОНІДА КАДЕНЮКА ПРОСПЕКТ (ГАГАРІНА ЮРІЯ )","8",null,null,кв. м.,12.1,256 000.00,UAH,2019-06-30,"2059",2010-11-01,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","КУЦОВА ТЕТЯНА АНАТОЛІЇВНА","2356906327",2010-11-01,2022-10-28,null,null,Місяць,853.33,null,2025-04-22
78182-53958,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02100",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","КРАКІВСЬКА","11",null,null,кв. м.,20.5,1 533.44,UAH,2018-04-30,"351/1",2018-10-01,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГОЛОВНЕ УПРАВЛІННЯ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ У М.КИЄВІ","40108583",2018-10-01,2021-09-30,null,null,Місяць,1.00,null,2025-04-17
78188-54077,"ЖЕД412","ЖЕК",UA80000000000093317,"02183",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","РОМАНА ШУХЕВИЧА ПРОСП. (ВАТУТІНА ГЕНЕРАЛА ПРОСП.)","4-А",null,null,кв. м.,42.7,22 556.01,UAH,2018-04-30,"362/1",2018-10-01,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГОЛОВНЕ УПРАВЛІННЯ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ У М.КИЄВІ","40108583",2018-10-01,2021-09-30,null,null,Місяць,1.00,null,2025-04-22
78189-53756,"окремо розташ.буд.","ІНШЕ",UA80000000000093317,"02183",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","КИБАЛЬЧИЧА МИКОЛИ","13-Б",null,null,кв. м.,44.6,20 219.54,UAH,2018-04-30,"364/1",2018-10-01,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГОЛОВНЕ УПРАВЛІННЯ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ У М.КИЄВІ","40108583",2018-10-01,2021-09-30,null,null,Місяць,1.00,null,2025-04-12
78191-53075,"нежитлові приміщення в житловому будинку","ЖИЛИЙ БУДИНОК",UA80000000000093317,"02002",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","МИТРОПОЛИТА АНДРЕЯ ШЕПТИЦЬКОГО (ЛУНАЧАРСЬКОГО)","24",null,null,кв. м.,36.3,9 423.15,UAH,2018-04-30,"352/1",2018-10-01,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГОЛОВНЕ УПРАВЛІННЯ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ У М.КИЄВІ","40108583",2018-10-01,2021-09-30,null,null,Місяць,1.00,null,2025-04-17
78194-53193,"нежитлові приміщення в житловому будинку","ІНШЕ",UA80000000000093317,"2152",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","МИКОЛАЙЧУКА ІВАНА (СЕРАФИМОВИЧА)","7-А",null,null,кв. м.,19.7,6 689.88,UAH,2018-04-30,"361/1-1",2021-11-01,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГОЛОВНЕ УПРАВЛІННЯ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ У М.КИЄВІ","40108583",2021-11-01,2024-10-30,null,null,Місяць,1.00,null,2025-04-12
78195-53013,"нежитлові приміщення в житловому будинку","ІНШЕ",UA80000000000093317,"02090",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","АЛМАТИНСЬКА (АЛМА-АТИНСЬКА)","4",null,null,кв. м.,49.8,6 730.10,UAH,2018-04-30,"363/1",2018-10-01,null,"Договір закінчився, оренда продовжена іншим договором",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","39606435","ГОЛОВНЕ УПРАВЛІННЯ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ У М.КИЄВІ","40108583",2018-10-01,2021-09-30,null,null,Місяць,1.00,null,2025-04-17
